analysis_split,source_split,image_id,class_id,species,breed_id,stable_key
test,test,Birman_83,7,1,3,806216f37fd0b8f74e47884fab3392a11d18dbd19769b831fa227094b52a1e06
test,test,Birman_69,7,1,3,8e9f1b581ee9f8f3842fc3e1071489942ca5b558ee3236c09652ff902d31dff0
test,test,Birman_77,7,1,3,94e76bd47e2a645d0b570e593217bf595b7257648dbd8f01f2a8ffc4265d2d95
test,test,Birman_5,7,1,3,97404b29b63560828ba6a31509a5a4a72b4bfbeabbddd6a977e7958684bdab2c
test,test,Birman_59,7,1,3,9d6c71612dcb0a334fc62d93821d81d1bc6212bbb9b6990e107d1603914c6fee
test,test,Birman_74,7,1,3,9ec2c55d4b9a7fcc3b3bbd696b19963b2700a519acee8e666623a94f866a90b2
test,test,Birman_199,7,1,3,a1977e3429bfbb4ad6150501b2876aa3faf14bc635c9862a4fded56ab31958e5
test,test,Birman_26,7,1,3,a745bef02d610d1e14a95cdc3ea65331349e38bb712aed507ae34fe5a8b3d67e
test,test,Birman_85,7,1,3,a74994eea094a7e70642290f9b076385925b9081d2025e05405321ba8d88eb65
test,test,Birman_46,7,1,3,a76afd9d26791c92660aeb6a3e4ffeccc830542fb6dab951375f69b2fee21e39
test,test,Birman_34,7,1,3,aa8a9f684d5df5d86e873607491a2b371426becb5cb8927dee7f935c1311f870
test,test,Birman_53,7,1,3,ab6ccd578f4d032a305dc54c95ce6c39ba83ac0ce606e890badfcede042db40a
test,test,Birman_93,7,1,3,ab84696584015e4d69b4de020436e86284d48bc906d02c7c533f34faa7ef2435
test,test,Birman_60,7,1,3,b4aa1cfa665a23cc6aedb0a9c67635c47f4accc8fae2807b2d42fbf5d9e3385d
test,test,Birman_98,7,1,3,b606e72e2a2eb3e76479e378a85d168f31c7f765278b3c4c0b7bc17fd95fbd73
test,test,Birman_56,7,1,3,b79d794f70314197e8bafcc08c7a0bc9f49b6352ada3e7aac597c5919d02edca
test,test,Birman_37,7,1,3,b7b36daffeddfedd9178028f1e732c3d676e2d9e63732eead57af2f791d0fb12
test,test,Birman_2,7,1,3,c35f1039dc92b0f142c7492fcfa4946a2957eee376799624c364ef7cb02c25c9
test,test,Birman_68,7,1,3,c3dbe1f7b386dfc84017416781214b4729118454e28c3d05e3ed9de0a0dac63a
test,test,Birman_44,7,1,3,c793b23f26437eab673a60377c9d57dc1c68b36dd1e9880ea3c45417e74b3d4a
test,test,Birman_24,7,1,3,cf8497dd50de71ebc3bdd2f30c10b0ca01dee5217e1e6231eaa93f70894c2e53
test,test,Birman_43,7,1,3,d6687e79c268d8a6f21f7015cdeda02da1e51c31762073aa4616ec7ea366e01e
test,test,Birman_58,7,1,3,d6e66ff3ecb44a9ed99006a5a679fb7c5b0f3880404e571cfdae65d699ecb7a1
test,test,Birman_64,7,1,3,d7fe12dccc63847ba11bf244aca961fce3b47692b2bb103aa8ecad348a7dab96
test,test,Birman_54,7,1,3,d8fbdb30cda44c04f26eb693247793683d59473765bce9fcfe851b8add3fcad5
test,test,Birman_50,7,1,3,d937e12ee7084def8148e759a0d42586d1ac5d6a45a86d730c21dc724cf6fa3a
test,test,Birman_76,7,1,3,db91e3eba5a81a60662a466f6e41498c5c4e59c3842868fc3d70d9b4a66ae0a0
test,test,Birman_197,7,1,3,dbc22a5701a4147d55b136f79de66febf715d1898468ed95f1216563922b81cc
test,test,Birman_72,7,1,3,e4d24df1228d8f00fd677b046058db4412b7ae59df5e5966391232420c02f561
test,test,Birman_30,7,1,3,e71e6b27125345a079218638b69fa6b193493a110932796b23bfefd14e5bbc27
test,test,Birman_67,7,1,3,e726a5255971e7c1f026e510fd458e4c50d752a4b1caa8c61cece3ea4deec1fc
test,test,Birman_70,7,1,3,ea70874e8d97d3d49cb5c1f8cf3c82664d13e773d9837deda4c2428fe93cc62b
test,test,Birman_75,7,1,3,eba7996aa32735e18c10716cacd26954bb7773daba624e5da6524be242dc2b2e
test,test,Birman_62,7,1,3,ecf615e75291c3088d6344615510f161c3063f32fc2f608a4dceff92f24876cb
test,test,Birman_89,7,1,3,eeea3e955eabcfb0289b4e18de23913aa0dbb9c427e3931cb151437aaf0c5451
test,test,Birman_191,7,1,3,f3e6d0902c28f95ef9c5f89b5383dc822564fd278645e738ed9fec33bfb0d70c
test,test,Birman_66,7,1,3,f3ea89ec9f382b17a571e8c2f1e0e2a8ce0594e9ac18994e9e91c30341ccb1c4
test,test,Birman_87,7,1,3,fdf42fc1ccc9dbca3121d27c355fcf47a7e1662ab5a337be7c8d8fca6dcf8249
test,test,Bombay_27,8,1,4,02c2594e1d53f5ce6455318e93273738996355521c6094b467009e6043aa45e7
test,test,Bombay_89,8,1,4,031a0c4d9dbcb6a7e92ecdb685eabe14de210978b6fc7d75bf6858464dfba371
test,test,Bombay_96,8,1,4,0b6b70540fa28cb33f54a950ade6d70e129c924668015a7d6efbb8a18c006b0a
test,test,Bombay_30,8,1,4,10f9ac5f568c0d89fd166abd4ccaf6a332641680a86a8786ad86e0c801abb28e
test,test,Bombay_97,8,1,4,11b4642eef14937d6804ae0666beb51874a62e301d1bea44290fe47ac56ea1bc
test,test,Bombay_36,8,1,4,1222443dd621979c8ae87180839971a5c01cb1524c9f26609bfa2b9f891e041e
test,test,Bombay_41,8,1,4,127c7bf935676fb42354ae007c184d6be3c036c21a44e406accfae2681a77d9e
test,test,Bombay_42,8,1,4,12c57407d0b56e72ea88f5dff2717cabbe6278c7add9ce720e77b700ecfe0183
test,test,Bombay_31,8,1,4,1665f040c28231175fd191098525e257bd3ae7e88f2a23b550ed25f1e9785edf
test,test,Bombay_29,8,1,4,1c73e25cdc0b4b3d4af4afbf9fa6d2b0a788ad423ad09e751162dfba87a15fff
test,test,Bombay_86,8,1,4,1fac36a436432383749153d9c4448d0f4e37039655765d44a653af016459a6e5
test,test,Bombay_53,8,1,4,23ab50e4eedf42063267b08376ba75e801d6464728529dd2282a1982f4a6a444
test,test,Bombay_55,8,1,4,24fcf776e7611d6838ee02ea2baacce2f8d69a01db7dd29803464d65da9f0511
test,test,Bombay_65,8,1,4,28a575a4d7e54fb1aaced4c90d830d8cb543825d81d62fe26e48cc220398fa84
test,test,Bombay_20,8,1,4,319b1744c44c2fa39d7e339dff0060a0c1e9b06b7e05e65faf0f2c2324f9c84d
test,test,Bombay_94,8,1,4,32fa29537f1f8697e638747acfe5eca8749201bf859e1c20b7fa5a3b03715b36
test,test,Bombay_43,8,1,4,3709331ccd92a5fd5f36f5eebeccb396581e395f5e56f4743bff2cec96734248
test,test,Bombay_74,8,1,4,37d6fd8665bf4dc9fd6f8000500bde905a356ecea787e7406f5f6c32039f15c7
test,test,Bombay_81,8,1,4,380555a6b44ce5b231ffe934b4097bf49d234381555dd458ba51dfee45c1c1ba
test,test,Bombay_204,8,1,4,380c9adb0863b0babd27313a70ddc32aef32f561a3321ad8305ac1339c0ca55d
test,test,Bombay_39,8,1,4,3d42e2d825c5907df91be4dbb09b52ce8cbe5d66d774783d7a37cce42cafb69d
test,test,Bombay_214,8,1,4,4226cc518df5be3c6f7a2d1165e35122e536c204f4b345035f87142f8d451a99
test,test,Bombay_37,8,1,4,487c045923d42037d2b182e10806a0c10b2ff5c1b64d9a6ec550743560bfbc80
test,test,Bombay_45,8,1,4,48c21f5a6f69620d520f60fc8f9d0848e2f245e58499597c78a9573eab688b03
test,test,Bombay_5,8,1,4,493610dd3623843fb8a598dd8bbc510357aa500374973a40333b780a299eeb83
test,test,Bombay_82,8,1,4,51dce6920971e1bc4f4c1734a69fe7acf3c3e5d92b159411d905ef8267bb76c1
test,test,Bombay_213,8,1,4,5650b4ed93149dfc4687691067307e5782c574f6afa80139974351c85f79479a
test,test,Bombay_38,8,1,4,63ec293058e74a51f7b54362905711b3ec49a9672c669a373ad6b6c4446b2501
test,test,Bombay_7,8,1,4,667a32de8448d251c581482f8fb9380879df1c87b4bd3d00afde653418222e7e
test,test,Bombay_64,8,1,4,75a2e23ff1e4646245d67496b7b5ff73ea6fee919efc960789c48a91fe986672
test,test,Bombay_202,8,1,4,77918760fc1e35d8487f1dd729065c247c8361f779ab2e6ddc9f9ce5b7b6fca5
test,test,Bombay_205,8,1,4,7b369ad0b04f7fee7b41f2562a18a946af8da4c74101e2e5287aa1cb0875d03c
test,test,Bombay_54,8,1,4,7eb451117e700a6c7c172f4f45c420f2c95c2f32287f44ffc0181d69f5fb3965
test,test,Bombay_23,8,1,4,86f5a7b6fa655ef4d8c0c7002671d8403e68922b03a62c1fa4a5bb53f71d0b1c
test,test,Bombay_83,8,1,4,8b227386b00d920da376a009f45b5a829ba891e99a93f53803c571eedb29f8d2
test,test,Bombay_201,8,1,4,8ccc833a949657b60e036a3e9b7b8b5542b4630d8d737e4e55c95c1f15698b75
test,test,Bombay_40,8,1,4,8dfdba5e3bbdbf296b6f8034893817bb49a723f5953f734655b8e98bde1c0841
test,test,Bombay_59,8,1,4,93432b592f04167fabfe0956169931966719556ab1d069c05c15c392f8e7c7e7
test,test,Bombay_26,8,1,4,955f3fdfb9e8c13d114c07124df4ed6955db1a0fea0ebc9b318a6cb25310628a
test,test,Bombay_56,8,1,4,99dfa08cd2e309770678468ad5e02ba43f928ee5d062ecdc86202dc4c90d4784
test,test,Bombay_2,8,1,4,9b5d7d1a011bd32fd45a2b8278d2cef8c63014e754187670de0ff39b49cb259b
test,test,Bombay_47,8,1,4,9b9145e1f0cb25334ab635894149fe25e13cc4e4522cf4960b82816bcc0748e0
test,test,Bombay_8,8,1,4,9d47f2731dcdd564d34495d7d7afe71034c135ee5f0642ba3041cbfeab69aec6
test,test,Bombay_93,8,1,4,9d57e77c738455324ad16c78853f8db7caf26262f4ad50583756c2d195f747d8
test,test,Bombay_3,8,1,4,a1b3e999eec492bfcd77c49de8752dd95ae49c7eb75d1e24cd8adc8e45f323c7
test,test,Bombay_46,8,1,4,a74ba427e3afd12ef84976b52b232b840f37a8884537c825125960a146ddff2e
test,test,Bombay_62,8,1,4,a8b6bb0d3dbf05bcb37a16d0b016e3d37137754da5a8f4e66112472f493224c6
test,test,Bombay_33,8,1,4,a937b24950e008cbcbe28d20ab4eca56ae427444ed60e96f29bd85738ebb190f
test,test,Bombay_68,8,1,4,a9be979745d0d89a847096dd86e942a74e278caa0254ae6ffb65d5f0e1cf6339
test,test,Bombay_25,8,1,4,abcd9402ca765541e3fcfc91d1598f73edeedd21515d3485adfa34d1cdf926c9
test,test,Bombay_60,8,1,4,adb2e8731b8a3f3d802e766a26d75da1b02cc836a33efaab902d8a15e3a86305
test,test,Bombay_75,8,1,4,af20f5b9d23bd1e55f822dddd91e4db798fcb2a86ab3f32d32bb12cd3baf6bf9
test,test,Bombay_91,8,1,4,b190364db97050cf1251f84cdd69039769f6dad3cc010489e66d28dae5216652
test,test,Bombay_221,8,1,4,b298006b8207a9eb4d3ea0339196024569e2e733d85d8ee6fa5d2a0c19307f5e
test,test,Bombay_87,8,1,4,b3866bdd1552e31c143d9902fc90914563741a063014dfebfe26a42fba0ca072
test,test,Bombay_71,8,1,4,b40c15fc2a4b51b797eaf31be3d526df1f01261b35abd7bed6c0f39da29207b3
test,test,Bombay_76,8,1,4,b68183da02a2f423cbdd77036913c8c5e97d4a37ad5d24cc2c9ac3f47c5b7316
test,test,Bombay_4,8,1,4,bb55b80fd237535fd079c74b0cff2a8937133a7dfb90d1b1e4ab91ec4a90b2fc
test,test,Bombay_98,8,1,4,bfdb5106056f25616f2cc3e26b5d68d61b782b2ae3dc598878409e82c01e18ae
test,test,Bombay_90,8,1,4,c01499b224feb39ee177eab29e61e7daf9fa9915ac124067ec3779ba1a78d474
test,test,Bombay_200,8,1,4,c60b0b102dfaa3978b28a32c364d62da56fa8a346aad1a88e15e11feda54920d
test,test,Bombay_21,8,1,4,c85408bcf183a2b74ceed754a39387c69329a9d3a7ead5bdc6888a871b428a77
test,test,Bombay_48,8,1,4,ca292bb746c7b8d9a87d0871bee472a00df32b6fcabf6b4830e95386ecc98544
test,test,Bombay_72,8,1,4,cca8e30526be0e41c134b3fde885a64c1e85d5131f58872f81ea205da186f7ab
test,test,Bombay_9,8,1,4,cd8ade7bd05d7951233fc2007cf863c676cdf2a3be697583506e86e9bb79f07e
test,test,Bombay_215,8,1,4,ce58b54150e0c339f10b8adea3bfea82f8336eb7a4fc9f153f2aa2ed0cfe19cd
test,test,Bombay_77,8,1,4,cef2af6ce18164a65ce0a5194df227ebcefb5d8156bc7fa8ae4df202c3ece71a
test,test,Bombay_66,8,1,4,d322790b71f71720825a6f71f3d11a03f929f51f5f4293d3e976d0b279b0c47b
test,test,Bombay_24,8,1,4,d5217dd0d108369a7ad5c556a300e1ad36ec9a4db3020cbba02d58c7fa208a28
test,test,Bombay_58,8,1,4,d7920d91a657cfbc237c97adb0d2fa1dd07be299c5c81ee0980012f460511d17
test,test,Bombay_95,8,1,4,d8919f1997c6c3c24dbcda07f8dfbe2fea699d438d25a799f76a3c45463ad2d5
test,test,Bombay_50,8,1,4,db43ebc2fd9011ffea55f15bb5f864d1ce35c9119570ba5865ead4fb298d367c
test,test,Bombay_63,8,1,4,dc5d133d528b59494cf4dfbf1f1541d9b46ce6ee8822f102f912903a14626db3
test,test,Bombay_80,8,1,4,e1475708b0408c84c1ebcc135f08f0b29edcd7fdbd96bdc724d213ef088c354f
test,test,Bombay_67,8,1,4,e2f8e2b607a02bf82254428a60ce3f1cb5996d6d0dd989e1fdd12cde8cf45d27
test,test,Bombay_49,8,1,4,e4fbf6730110ba62d8792e0a31a6e7d32c4bc3ddd4f612550e7b44dc0bda2568
test,test,Bombay_70,8,1,4,e5776ee2ab6321b154e0756f15a6bad0129f01de2b9cdbb73167fe88f3703548
test,test,Bombay_79,8,1,4,e677d77c6262a9875e91cdf4309e9e9fa2fa8dd8e9d290e586b471fd27260b61
test,test,Bombay_6,8,1,4,e89d73e2d354af2a7840563caa5ece71fd51aeac97c9f84a92527b9604a84da6
test,test,Bombay_88,8,1,4,edcf05b316b2a8c1587e9948f8a7d6d2d2827a08a19af576297c232ca40931d3
test,test,Bombay_57,8,1,4,eed51292173acc39fcccf6c6f7862b877fb1a8843d10fe772eb6d64195ca1b79
test,test,Bombay_61,8,1,4,f0f4519adb987d35da259e965a43ee44042f826416b1261713ae2b05704a5861
test,test,Bombay_34,8,1,4,f2e858f59603308ee409458b4616464b175b6f668b206af341602e838b88ac7e
test,test,Bombay_208,8,1,4,f51105eba90f163b6e8dc7aa0f09951ae4c7497d5768cb6d72e6104af68cc7ef
test,test,Bombay_84,8,1,4,f52e1b15ee1f2b2cdefc56efd8fc8706c16b18149b203999ca9a7d88ae3db1ae
test,test,Bombay_78,8,1,4,fa3084745a7798f0deb8cc83bbaef72144ab4dc967a94dfc19f25f79c29621cc
test,test,Bombay_52,8,1,4,fb83006c42b5d2c96f703c537483278700537583797aa5fc34a29cde11074491
test,test,Bombay_73,8,1,4,fe0e2ddbe4ba3eeac24579ac456f045fd67cad6b7409b834633d5e486dc20fd6
test,test,boxer_59,9,2,5,004ffc1873c1f4d4ec6a1e2faecccdb59ad025c28be2a9b0b49291752d3d06dc
test,test,boxer_35,9,2,5,02bb17b9607a0bc2256efb756cd5393a49eeec67ce2655ba9ecc9b223981aa47
test,test,boxer_40,9,2,5,06024f9f3c1b325d090c56065ddefc1f519403b80a4b95a51c57cf59318f1b94
test,test,boxer_60,9,2,5,073abe8eee2ff62aa2eff98814b007fcc75e4e5640850014eb3604b390f3de7d
test,test,boxer_196,9,2,5,09cde409dba6f6c1dd51c1ca51eb1ae0e1792a846bfc438c762fa084fd4dd5f3
test,test,boxer_89,9,2,5,0ab9ccabbceae4b4c4f80cd94d27107c81295e191be7762b4ad5be58228ceeda
test,test,boxer_37,9,2,5,0dbcdabc67e773a2e4a41c75f09a8fbd18c27917e3d54964edf9c9f697bc4041
test,test,boxer_84,9,2,5,0f162c965f4ecc1d8977b227776e0fc8737b9346f42c80d78918a845d11b4e2d
test,test,boxer_5,9,2,5,0f576f5b440f84f327054e8e1d1bfc324346ba012df8181f94331d2fff6a9214
test,test,boxer_19,9,2,5,153ce013e4a00f0c94861f147be74586d30e20f4229844a0580190354396b4d6
test,test,boxer_49,9,2,5,18900d94bb416ae40c8b1960aa38b491b3a02d802c70d91a721d43b0b1e2ed88
test,test,boxer_85,9,2,5,1c10cd3a1f2d422e82d6d370cb40ff6b5772cfc2bbcb3046aaa212e97b0a0302
test,test,boxer_73,9,2,5,1cce9cbbf09366a9aa218a9364c5789147b75c9ae43076a5af2af8e4b94bd0ce
test,test,boxer_26,9,2,5,1d40b5a979b15b84df1b268a3e5769aaa05e2674304c9fcd0f60646bc6b1bbdd
test,test,boxer_75,9,2,5,1eb69c9c5b1e8bbfbe2d8e0dfc01379edc5cb81f1fc095d1ad0dc0b5cadbc91a
test,test,boxer_90,9,2,5,1f8066b2aa93b8aa64a9c75e4d6dae86ab948ec1b007141697d402e3f80a2b56
test,test,boxer_87,9,2,5,210bc6ccfe7e893d924ff51c43e4ba9d22d439e3cf5a740cca83dd2472c1c4aa
test,test,boxer_27,9,2,5,22c7caec8cc1616110b1048f3813cc3ea8b6075b2dd855566df2782b2a5f6f9c
test,test,boxer_81,9,2,5,2534c85e3c8cfd5ecc8d6de0cacaf7ff9384632734e15cebb3f4ce982de6fdeb
test,test,boxer_62,9,2,5,25c2dac2bbb157804547ee7f5b3d9f6a94b3eb3d5755c7408776bd3b34fe8a7f
test,test,boxer_72,9,2,5,2746dc4897ec0adf32620d2b070dc917767523fe183f05c15618cc50e9b22d85
test,test,boxer_28,9,2,5,2c0d363f6f58a3a5bd010736ff856ca0a8d9a220e8e8f660004920f29585a421
test,test,boxer_25,9,2,5,2cfc70d81ac6b481d301ebee4a60aa5c537e1660414c33d9c8bdcfb491035b95
test,test,boxer_39,9,2,5,3024e8091ad70e4f8da39f54ce1ea1449f62677d699ea2832c0fa3d599e0683c
test,test,boxer_77,9,2,5,3154df5046b820824e22678462986d2d9a645207297a1aac9bd0dc533665f6eb
test,test,boxer_2,9,2,5,32921b72f5163e370de78a53fb1bb49cb64a1c0ac9e7a829d2c5bc5e4040de9d
test,test,boxer_197,9,2,5,32b17313f7bd78794a7931c19ab40646c5629a3b258d1138fc0dd6dff8ceb5a2
test,test,boxer_3,9,2,5,339ccb01a5882b8d9780ea31e930de73e3947c68a59721e771c80876c1fb4e6b
test,test,boxer_61,9,2,5,359535e3de4502995106b29914dec9f426fd0c965c99a0cbe357b418c752284b
test,test,boxer_88,9,2,5,3fa93ce760d98b22978d6d14a33c9b6f5f778d2ce441d18efd815d9f38728057
test,test,boxer_54,9,2,5,3fbe6a8ce16fbd63f1a85f3737ce09b7718249b8b1244bba32e634a1bbfd9f70
test,test,boxer_74,9,2,5,40de51f2cd577f332560c57f846e47d3977e9592c679446d32897738e752f26f
test,test,boxer_99,9,2,5,44d48a0ba9c7d8936ad3e20fae57124263423d2ed040e1a252d40b81f9195dad
test,test,boxer_22,9,2,5,456b55aecbd41d6817f93b7ff9f343dfae96d298c06500ffdae2a1562cbff971
test,test,boxer_98,9,2,5,45b832281a10ce517c24e53856ad1e1b1ece868761c0031d152d9c4f141564aa
test,test,boxer_71,9,2,5,4713a12047b370fc727ab3caca8ac5a14cac985f05e6df4486e80591625f59d2
test,test,boxer_44,9,2,5,485af6432699abff217b682509dd94705061b67011380761ccadb27457ef0a4e
test,test,boxer_20,9,2,5,49abd24992167c69067d139d68a17b8176f238b491f4bf116f297b4abecb5c5c
test,test,boxer_47,9,2,5,4aba5746b70e9220faf8502d5cbecc768d4ae5d341d5d7fc37382d73ca6f7a87
test,test,boxer_4,9,2,5,4ae0bcaeb089b21ef6a806415cd2e7e67e239894af1ef8c3c1040067863904f9
test,test,boxer_193,9,2,5,4e78c36c36171a27add4b82418db5b92e2fd239dc83e9cc3b57e9c2e133fbc0e
test,test,boxer_195,9,2,5,52abd8c630437755615d0828ceb3a54d1fde874b4fa6c9b7ae3ec8125a1ecb88
test,test,boxer_58,9,2,5,53f1ba0f979bc427874e968b530973659460c6b28aad66623026d5be56620cd8
test,test,boxer_41,9,2,5,54f3ae1f2e25cf4bd46824db75a81725d53684e3cb07dd5cdc970223971e9821
test,test,boxer_93,9,2,5,578e4a1318154c16434a14b0c3f04b9f32f8ffb2bbff0cdcd18706e541db28f9
test,test,boxer_42,9,2,5,5a1822fa35fa6ade2427e6a399f9208a05822b46adfb71753a34298ccc6e35e2
test,test,boxer_83,9,2,5,617d005220ce94d4d4fe5fe270700534a90d4174a014ef03228e566479a88e79
test,test,boxer_76,9,2,5,680e37e6c85553de915751d2f2709ec080b2d9af083dacd8b5f6cdae6fd84cdf
test,test,boxer_50,9,2,5,69281020a3ec394e671583c92fab080888003808a02d8b3d6b3084d92f6c99ff
test,test,boxer_23,9,2,5,6b5454353a20dc6e5477d9d4ccb2308be625ea81e17797e9df900914de6f6354
test,test,boxer_46,9,2,5,6eb9c82ebaca7bd5a4b1c2f91a4f0167af7f3686b62a256b2b7bb3d5f95fbab3
test,test,boxer_97,9,2,5,76e19d4b510155b2cf4a8746732304fae45a5c291588530afc8bde95c658a452
test,test,boxer_70,9,2,5,789198f0a85a1222b278cd0faa7b6ef5fb1c834de0d71f82c771e8f1ac5ce22f
test,test,boxer_7,9,2,5,7aa3a2b3367233095c48a1b3037664c6b52d3895f496eb308f71f3a789b9e6e7
test,test,boxer_36,9,2,5,7f3919cfbb3d8f51a5d056724aef4574cf62dd5c124b51ef3317951e6de127e7
test,test,boxer_65,9,2,5,821ee858635c136dd07eabd5261e77c0bc307ff67e1b8f1e05247dd1b63c14b1
test,test,boxer_191,9,2,5,82a95712b56be54d40c6b2fc9f96d8251d78c3be407ba71170fb12f93fe2f356
test,test,boxer_200,9,2,5,8570da5f9a4adcfc90a7e4deb0e69f110d16c728381975f65fa27e3617b0a4dc
test,test,boxer_69,9,2,5,8630ed2dbd8184d2e76ef67aebaba99c803755c9f3c7c9f69e4bc1593779fd0b
test,test,boxer_67,9,2,5,86a58c4a071d762397308a40f173112abc2bfd60216633e03fb338891899a592
test,test,boxer_38,9,2,5,8a690e6f2674e0e26a0b0a124f768b337613ebb2022acc86a5c698bc029022cc
test,test,boxer_24,9,2,5,8ab835418e8a122ffc9b8fb4813dcccafc4251807d71b2a2d525629b44c8f5d5
test,test,boxer_95,9,2,5,8e9f2bce211ff05ca57ada8c702ba32c4e5f87ac51108365349ad58db8f47688
test,test,boxer_91,9,2,5,91fc1f100910c48be9ac3c290ad93cabc84fadc8b551219e1749f4ab768b5a1b
test,test,boxer_198,9,2,5,976c8d6e3201fdaf45ff6b0ef76a2606385b97f2d1c655cdf2e5994854e012b5
test,test,boxer_6,9,2,5,995f1ee8ee68214588aaa1e763c354c2cba6decefb37f95b827aa314bfecc061
test,test,boxer_51,9,2,5,9d9056c8538391337a3f30c031008ce88c8c8ee58508246f0cb885f2d039275f
test,test,boxer_55,9,2,5,a1b5c091dfd7dc66bba2b5b6b6ba84db3794fda3e1694c20ea870ffbd23e7e87
test,test,boxer_96,9,2,5,a78f41f463fbdbd0079659fefb664646cc10da54bff50774b5432df5fc8787c0
test,test,boxer_78,9,2,5,aa1757c064a0f03b9c2fa10b61b04662817f5cd8f8ff59da86d72fc52af6c040
test,test,boxer_194,9,2,5,aa2f5095199ad5acd7b8ef06ff1fa3783def3309a6de09d744c3f2db0d5ff4da
test,test,boxer_53,9,2,5,ada238dfb8c368e8129ff8969f8e6c69ae2eecdc72d40ae07d0c33f598e0dd8c
test,test,boxer_45,9,2,5,b03390e9045bd04de3750f4edadccafcd46a8894b7c648762b7caad7a7659ac4
test,test,boxer_199,9,2,5,b074de73d1705aef260546086901f26cb2d97bfbf4453ac83fe32e7cfa84dc15
test,test,boxer_66,9,2,5,b2272f067cd8f00f2c24e5163a97ce694e2a7e592299ffcf80f8ec279af3e42f
test,test,boxer_43,9,2,5,b3acfedd2635c3b98820233d487139dca714205da5aa271a406a8ce1854a54e6
test,test,boxer_32,9,2,5,b7f856b22d00d7187b4bac4c5cf7e275326df03b94e191438d0731d618145bf1
test,test,boxer_52,9,2,5,c6883d67c0aac6b0abd01debf101b153d80bca383ccace62c68cf49738c98eb4
test,test,boxer_79,9,2,5,c7bf26b4469fe89ff446650e2b33662c28b3e59312bea26c22f32e6661bdbc00
test,test,boxer_21,9,2,5,caff5b13f3c88481fffa55176071134ac9d2c7e428d52622a4027a044b02231a
test,test,boxer_8,9,2,5,ce77e20b1166a75030aef28fa66663b52561b8c602a5d82aa72adebb356c493a
test,test,boxer_34,9,2,5,d21bc11e37c3a61ce40515fef1df67f8c5891a34d34f42d80dc5326af9aa6181
test,test,boxer_31,9,2,5,d79a4fa5bb4251d1e62f698e95982c027ae8a1fa08be29bf4d12e99c4decc855
test,test,boxer_33,9,2,5,d9b73aa2944eb9370d0a831305a95888f2a29447f3e70ea79a3977ae04279abc
test,test,boxer_64,9,2,5,daa873f681cb77475c61412dd629adfc6f4fc9b1e8619894852f684d61d9fa5c
test,test,boxer_30,9,2,5,deb18a96082ff9e49518fe5566d5379a779da2fa7853301390d6a01a4f9404c7
test,test,boxer_68,9,2,5,dee46cc40b5c3d7556d87688377ee8bd66c871cb7e287fa776009a2fce1ff75f
test,test,boxer_9,9,2,5,dfa6af728108b2e023e7b92c26c5a04217ba7f48fad5a6682b49531c639c8376
test,test,boxer_57,9,2,5,e56b7fe3b7e3c065cbaf1971c60f288b5eb0e951a509320c1576b2f5caddabb6
test,test,boxer_192,9,2,5,e6e3abe035b4fed1770b9b8ab9f2b0af728b6ea19dc622022fa4c7281f089a19
test,test,boxer_56,9,2,5,e7670cd0773e043d4b96715665353959e5a3f4d33c2a181e20c80ff3b149db74
test,test,boxer_94,9,2,5,ece2afbda9bc4cf7e33eabe79a0703fc690116bf069359ca1e56c6c441a47d75
test,test,boxer_29,9,2,5,ed73099564fe2f638ce42c1bb6d22a1c076d58b8ab99cee3aeaa99e635646ffe
test,test,boxer_80,9,2,5,ee69eb016cf48baf2b4bbb3dcfa3ff2c5237e553a318c7bce11c5c1b8369b4e7
test,test,boxer_63,9,2,5,f5f1957aecdeab099dd4c86af4835e3dc9b603f3571d66329b035654f33c226a
test,test,boxer_48,9,2,5,f922c263b2997a516a956aa793980be33d84621615e5a9561f28a7395179b3e0
test,test,boxer_1,9,2,5,fa587d664709e93dd2d942a6b4f91484b233eff92c2a60cbf06ee0a3a5a9adb2
test,test,boxer_86,9,2,5,fb84e464717b84858df637244f22cf47d49e8b0cac4d1d05cb4e604966468496
test,test,boxer_92,9,2,5,fcd541b125dc6d11352122221e6b6052839b56dfa65d5e62d844b30bc5834fe8
test,test,British_Shorthair_230,10,1,5,0089e60ec42c9e1a0081dd19b9fa40437a0ce01b0ee497c13f61ad7dac9fe7ab
test,test,British_Shorthair_270,10,1,5,039250b93a67425a08fac161fd9944c97a14dd3f1abef50b48b41af424fb0c04
test,test,British_Shorthair_43,10,1,5,03d94c85b600d5368967edbf689e933ca2fac9d1dd0595ab44133cff77a7abd5
test,test,British_Shorthair_89,10,1,5,05cfa3a5db3830abd30710d2a3cfe8b6e66541efcff5794fd3df18271656d2b6
test,test,British_Shorthair_42,10,1,5,05d0441a3738e3d258e969dd32d123f335081cb8c83f4962c7d4fb11e54fa945
test,test,British_Shorthair_52,10,1,5,0673eca4eeb2489165dddfdb476f96fb9c34fea7a2e742aa4f9a110b8d7c5114
test,test,British_Shorthair_70,10,1,5,06b68abf578168fdbc136f3259d237f50989b89a092d6f2bfebd088be08e9ef4
test,test,British_Shorthair_88,10,1,5,06c49f9903c133069cc240f5f4a0f0ccbce58bd5602c00be21d1b9b7ca397d04
test,test,British_Shorthair_47,10,1,5,06c99604a3d57fdf898ce3e8b789faea041820c0ab9f16fcbcd88c4d4634fa45
